,set_size,trial_num,method_num,space
9261,1000.0,543.0,3.0,16563.25
9262,1000.0,543.0,4.0,25701.5
9263,1000.0,543.0,5.0,25486.65625
9264,1000,544,0,32000
9265,1000,544,1,28000
9266,1000,544,2,19000
9267,1000.0,544.0,3.0,16641.25
9268,1000.0,544.0,4.0,25788.5
9269,1000.0,544.0,5.0,25573.65625
9270,1000,545,0,32000
9271,1000,545,1,28000
9272,1000,545,2,20000
9273,1000.0,545.0,3.0,16805.5
9274,1000.0,545.0,4.0,25984.0
9275,1000.0,545.0,5.0,25726.1875
9276,1000,546,0,32000
9277,1000,546,1,28000
9278,1000,546,2,19000
9279,1000.0,546.0,3.0,16653.25
9280,1000.0,546.0,4.0,25809.5
9281,1000.0,546.0,5.0,25594.65625
9282,1000,547,0,32000
9283,1000,547,1,28000
9284,1000,547,2,19000
9285,1000.0,547.0,3.0,16781.25
9286,1000.0,547.0,4.0,25937.5
9287,1000.0,547.0,5.0,25722.65625
9288,1000,548,0,32000
9289,1000,548,1,28000
9290,1000,548,2,18000
9291,1000.0,548.0,3.0,16522.0
9292,1000.0,548.0,4.0,25629.0
9293,1000.0,548.0,5.0,25457.125
9294,1000,549,0,32000
9295,1000,549,1,28000
9296,1000,549,2,18000
9297,1000.0,549.0,3.0,16602.25
9298,1000.0,549.0,4.0,25758.5
9299,1000.0,549.0,5.0,25543.65625
9300,1000,550,0,32000
9301,1000,550,1,28000
9302,1000,550,2,19000
9303,1000.0,550.0,3.0,16614.25
9304,1000.0,550.0,4.0,25770.5
9305,1000.0,550.0,5.0,25555.65625
9306,1000,551,0,32000
9307,1000,551,1,28000
9308,1000,551,2,19000
9309,1000.0,551.0,3.0,16637.25
9310,1000.0,551.0,4.0,25784.5
9311,1000.0,551.0,5.0,25569.65625
9312,1000,552,0,32000
9313,1000,552,1,28000
9314,1000,552,2,18000
9315,1000.0,552.0,3.0,16582.0
9316,1000.0,552.0,4.0,25707.0
9317,1000.0,552.0,5.0,25535.125
9318,1000,553,0,32000
9319,1000,553,1,28000
9320,1000,553,2,19000
9321,1000.0,553.0,3.0,16614.25
9322,1000.0,553.0,4.0,25752.5
9323,1000.0,553.0,5.0,25537.65625
9324,1000,554,0,32000
9325,1000,554,1,28000
9326,1000,554,2,19000
9327,1000.0,554.0,3.0,16592.25
9328,1000.0,554.0,4.0,25748.5
9329,1000.0,554.0,5.0,25533.65625
9330,1000,555,0,32000
9331,1000,555,1,28000
9332,1000,555,2,19000
9333,1000.0,555.0,3.0,16525.0
9334,1000.0,555.0,4.0,25632.0
9335,1000.0,555.0,5.0,25460.125
9336,1000,556,0,32000
9337,1000,556,1,28000
9338,1000,556,2,18000
9339,1000.0,556.0,3.0,16548.0
9340,1000.0,556.0,4.0,25673.0
9341,1000.0,556.0,5.0,25501.125
9342,1000,557,0,32000
9343,1000,557,1,28000
9344,1000,557,2,19000
9345,1000.0,557.0,3.0,16739.25
9346,1000.0,557.0,4.0,25895.5
9347,1000.0,557.0,5.0,25680.65625
9348,1000,558,0,32000
9349,1000,558,1,28000
9350,1000,558,2,19000
9351,1000.0,558.0,3.0,16647.25
9352,1000.0,558.0,4.0,25803.5
9353,1000.0,558.0,5.0,25588.65625
9354,1000,559,0,32000
9355,1000,559,1,28000
9356,1000,559,2,18000
9357,1000.0,559.0,3.0,16661.25
9358,1000.0,559.0,4.0,25817.5
9359,1000.0,559.0,5.0,25602.65625
9360,1000,560,0,32000
9361,1000,560,1,28000
9362,1000,560,2,19000
9363,1000.0,560.0,3.0,16684.25
9364,1000.0,560.0,4.0,25840.5
9365,1000.0,560.0,5.0,25625.65625
9366,1000,561,0,32000
9367,1000,561,1,28000
9368,1000,561,2,19000
9369,1000.0,561.0,3.0,16661.25
9370,1000.0,561.0,4.0,25817.5
9371,1000.0,561.0,5.0,25602.65625
9372,1000,562,0,32000
9373,1000,562,1,28000
9374,1000,562,2,19000
9375,1000.0,562.0,3.0,16708.25
9376,1000.0,562.0,4.0,25855.5
9377,1000.0,562.0,5.0,25640.65625
9378,1000,563,0,32000
9379,1000,563,1,28000
9380,1000,563,2,21000
9381,1000.0,563.0,3.0,16700.5
9382,1000.0,563.0,4.0,25888.0
9383,1000.0,563.0,5.0,25630.1875
9384,1000,564,0,32000
9385,1000,564,1,28000
9386,1000,564,2,19000
9387,1000.0,564.0,3.0,16544.25
9388,1000.0,564.0,4.0,25682.5
9389,1000.0,564.0,5.0,25467.65625
9390,1000,565,0,32000
9391,1000,565,1,28000
9392,1000,565,2,19000
9393,1000.0,565.0,3.0,16817.25
9394,1000.0,565.0,4.0,25955.5
9395,1000.0,565.0,5.0,25740.65625
9396,1000,566,0,32000
9397,1000,566,1,28000
9398,1000,566,2,19000
9399,1000.0,566.0,3.0,16648.25
9400,1000.0,566.0,4.0,25804.5
9401,1000.0,566.0,5.0,25589.65625
9402,1000,567,0,32000
9403,1000,567,1,28000
9404,1000,567,2,20000
9405,1000.0,567.0,3.0,16693.25
9406,1000.0,567.0,4.0,25849.5
9407,1000.0,567.0,5.0,25634.65625
9408,1000,568,0,32000
9409,1000,568,1,28000
9410,1000,568,2,18000
9411,1000.0,568.0,3.0,16565.0
9412,1000.0,568.0,4.0,25654.0
9413,1000.0,568.0,5.0,25482.125
9414,1000,569,0,32000
9415,1000,569,1,28000
9416,1000,569,2,18000
9417,1000.0,569.0,3.0,16691.25
9418,1000.0,569.0,4.0,25847.5
9419,1000.0,569.0,5.0,25632.65625
9420,1000,570,0,32000
9421,1000,570,1,28000
9422,1000,570,2,20000
9423,1000.0,570.0,3.0,16637.25
9424,1000.0,570.0,4.0,25793.5
9425,1000.0,570.0,5.0,25578.65625
9426,1000,571,0,32000
9427,1000,571,1,28000
9428,1000,571,2,19000
9429,1000.0,571.0,3.0,16658.25
9430,1000.0,571.0,4.0,25814.5
9431,1000.0,571.0,5.0,25599.65625
9432,1000,572,0,32000
9433,1000,572,1,28000
9434,1000,572,2,17000
9435,1000.0,572.0,3.0,16644.0
9436,1000.0,572.0,4.0,25760.0
9437,1000.0,572.0,5.0,25588.125
9438,1000,573,0,32000
9439,1000,573,1,28000
9440,1000,573,2,19000
9441,1000.0,573.0,3.0,16849.25
9442,1000.0,573.0,4.0,25996.5
9443,1000.0,573.0,5.0,25781.65625
9444,1000,574,0,32000
9445,1000,574,1,28000
9446,1000,574,2,18000
9447,1000.0,574.0,3.0,16678.0
9448,1000.0,574.0,4.0,25803.0
9449,1000.0,574.0,5.0,25631.125
9450,1000,575,0,32000
9451,1000,575,1,28000
9452,1000,575,2,19000
9453,1000.0,575.0,3.0,16515.25
9454,1000.0,575.0,4.0,25671.5
9455,1000.0,575.0,5.0,25456.65625
9456,1000,576,0,32000
9457,1000,576,1,28000
9458,1000,576,2,20000
9459,1000.0,576.0,3.0,16728.25
9460,1000.0,576.0,4.0,25884.5
9461,1000.0,576.0,5.0,25669.65625
9462,1000,577,0,32000
9463,1000,577,1,28000
9464,1000,577,2,20000
9465,1000.0,577.0,3.0,16633.25
9466,1000.0,577.0,4.0,25789.5
9467,1000.0,577.0,5.0,25574.65625
9468,1000,578,0,32000
9469,1000,578,1,28000
9470,1000,578,2,19000
9471,1000.0,578.0,3.0,16765.25
9472,1000.0,578.0,4.0,25903.5
9473,1000.0,578.0,5.0,25688.65625
9474,1000,579,0,32000
9475,1000,579,1,28000
9476,1000,579,2,19000
9477,1000.0,579.0,3.0,16575.25
9478,1000.0,579.0,4.0,25731.5
9479,1000.0,579.0,5.0,25516.65625
9480,1000,580,0,32000
9481,1000,580,1,28000
9482,1000,580,2,19000
9483,1000.0,580.0,3.0,16799.25
9484,1000.0,580.0,4.0,25955.5
9485,1000.0,580.0,5.0,25740.65625
9486,1000,581,0,32000
9487,1000,581,1,28000
9488,1000,581,2,18000
9489,1000.0,581.0,3.0,16688.25
9490,1000.0,581.0,4.0,25835.5
9491,1000.0,581.0,5.0,25620.65625
9492,1000,582,0,32000
9493,1000,582,1,28000
9494,1000,582,2,20000
9495,1000.0,582.0,3.0,16588.25
9496,1000.0,582.0,4.0,25744.5
9497,1000.0,582.0,5.0,25529.65625
9498,1000,583,0,32000
9499,1000,583,1,28000
9500,1000,583,2,21000
9501,1000.0,583.0,3.0,16742.25
9502,1000.0,583.0,4.0,25898.5
9503,1000.0,583.0,5.0,25683.65625
9504,1000,584,0,32000
9505,1000,584,1,28000
9506,1000,584,2,20000
9507,1000.0,584.0,3.0,16801.25
9508,1000.0,584.0,4.0,25948.5
9509,1000.0,584.0,5.0,25733.65625
9510,1000,585,0,32000
9511,1000,585,1,28000
9512,1000,585,2,19000
9513,1000.0,585.0,3.0,16797.25
9514,1000.0,585.0,4.0,25944.5
9515,1000.0,585.0,5.0,25729.65625
9516,1000,586,0,32000
9517,1000,586,1,28000
9518,1000,586,2,19000
9519,1000.0,586.0,3.0,16634.25
9520,1000.0,586.0,4.0,25790.5
9521,1000.0,586.0,5.0,25575.65625
9522,1000,587,0,32000
9523,1000,587,1,28000
9524,1000,587,2,18000
9525,1000.0,587.0,3.0,16563.25
9526,1000.0,587.0,4.0,25692.5
9527,1000.0,587.0,5.0,25477.65625
9528,1000,588,0,32000
9529,1000,588,1,28000
9530,1000,588,2,20000
9531,1000.0,588.0,3.0,16591.25
9532,1000.0,588.0,4.0,25738.5
9533,1000.0,588.0,5.0,25523.65625
9534,1000,589,0,32000
9535,1000,589,1,28000
9536,1000,589,2,20000
9537,1000.0,589.0,3.0,16889.5
9538,1000.0,589.0,4.0,26068.0
9539,1000.0,589.0,5.0,25810.1875
9540,1000,590,0,32000
9541,1000,590,1,28000
9542,1000,590,2,19000
9543,1000.0,590.0,3.0,16751.25
9544,1000.0,590.0,4.0,25907.5
9545,1000.0,590.0,5.0,25692.65625
9546,1000,591,0,32000
9547,1000,591,1,28000
9548,1000,591,2,19000
9549,1000.0,591.0,3.0,16578.0
9550,1000.0,591.0,4.0,25694.0
9551,1000.0,591.0,5.0,25522.125
9552,1000,592,0,32000
9553,1000,592,1,28000
9554,1000,592,2,20000
9555,1000.0,592.0,3.0,16756.5
9556,1000.0,592.0,4.0,25926.0
9557,1000.0,592.0,5.0,25668.1875
9558,1000,593,0,32000
9559,1000,593,1,28000
9560,1000,593,2,21000
9561,1000.0,593.0,3.0,16802.5
9562,1000.0,593.0,4.0,25990.0
9563,1000.0,593.0,5.0,25732.1875
9564,1000,594,0,32000
9565,1000,594,1,28000
9566,1000,594,2,19000
9567,1000.0,594.0,3.0,16862.25
9568,1000.0,594.0,4.0,26018.5
9569,1000.0,594.0,5.0,25803.65625
9570,1000,595,0,32000
9571,1000,595,1,28000
9572,1000,595,2,19000
9573,1000.0,595.0,3.0,16797.25
9574,1000.0,595.0,4.0,25944.5
9575,1000.0,595.0,5.0,25729.65625
9576,1000,596,0,32000
9577,1000,596,1,28000
9578,1000,596,2,18000
9579,1000.0,596.0,3.0,16482.0
9580,1000.0,596.0,4.0,25589.0
9581,1000.0,596.0,5.0,25417.125
9582,1000,597,0,32000
9583,1000,597,1,28000
9584,1000,597,2,19000
9585,1000.0,597.0,3.0,16666.25
9586,1000.0,597.0,4.0,25822.5
9587,1000.0,597.0,5.0,25607.65625
9588,1000,598,0,32000
9589,1000,598,1,28000
9590,1000,598,2,19000
9591,1000.0,598.0,3.0,16630.25
9592,1000.0,598.0,4.0,25786.5
9593,1000.0,598.0,5.0,25571.65625
9594,1000,599,0,32000
9595,1000,599,1,28000
9596,1000,599,2,18000
9597,1000.0,599.0,3.0,16657.25
9598,1000.0,599.0,4.0,25813.5
9599,1000.0,599.0,5.0,25598.65625
9600,1000,600,0,32000
9601,1000,600,1,28000
9602,1000,600,2,19000
9603,1000.0,600.0,3.0,16575.25
9604,1000.0,600.0,4.0,25713.5
9605,1000.0,600.0,5.0,25498.65625
9606,1000,601,0,32000
9607,1000,601,1,28000
9608,1000,601,2,18000
9609,1000.0,601.0,3.0,16633.0
9610,1000.0,601.0,4.0,25758.0
9611,1000.0,601.0,5.0,25586.125
9612,1000,602,0,32000
9613,1000,602,1,28000
9614,1000,602,2,19000
9615,1000.0,602.0,3.0,16536.0
9616,1000.0,602.0,4.0,25643.0
9617,1000.0,602.0,5.0,25471.125
9618,1000,603,0,32000
9619,1000,603,1,28000
9620,1000,603,2,18000
9621,1000.0,603.0,3.0,16581.0
9622,1000.0,603.0,4.0,25688.0
9623,1000.0,603.0,5.0,25516.125
9624,1000,604,0,32000
9625,1000,604,1,28000
9626,1000,604,2,18000
9627,1000.0,604.0,3.0,16696.0
9628,1000.0,604.0,4.0,25794.0
9629,1000.0,604.0,5.0,25622.125
9630,1000,605,0,32000
9631,1000,605,1,28000
9632,1000,605,2,19000
9633,1000.0,605.0,3.0,16648.0
9634,1000.0,605.0,4.0,25773.0
9635,1000.0,605.0,5.0,25601.125
9636,1000,606,0,32000
9637,1000,606,1,28000
9638,1000,606,2,18000
9639,1000.0,606.0,3.0,16665.25
9640,1000.0,606.0,4.0,25803.5
9641,1000.0,606.0,5.0,25588.65625
9642,1000,607,0,32000
9643,1000,607,1,28000
9644,1000,607,2,19000
9645,1000.0,607.0,3.0,16606.25
9646,1000.0,607.0,4.0,25753.5
9647,1000.0,607.0,5.0,25538.65625
9648,1000,608,0,32000
9649,1000,608,1,28000
9650,1000,608,2,17000
9651,1000.0,608.0,3.0,16607.0
9652,1000.0,608.0,4.0,25705.0
9653,1000.0,608.0,5.0,25533.125
9654,1000,609,0,32000
9655,1000,609,1,28000
9656,1000,609,2,18000
9657,1000.0,609.0,3.0,16575.0
9658,1000.0,609.0,4.0,25691.0
9659,1000.0,609.0,5.0,25519.125
9660,1000,610,0,32000
9661,1000,610,1,28000
9662,1000,610,2,20000
9663,1000.0,610.0,3.0,16760.25
9664,1000.0,610.0,4.0,25907.5
9665,1000.0,610.0,5.0,25692.65625
9666,1000,611,0,32000
9667,1000,611,1,28000
9668,1000,611,2,19000
9669,1000.0,611.0,3.0,16647.25
9670,1000.0,611.0,4.0,25794.5
9671,1000.0,611.0,5.0,25579.65625
9672,1000,612,0,32000
9673,1000,612,1,28000
9674,1000,612,2,17000
9675,1000.0,612.0,3.0,16472.0
9676,1000.0,612.0,4.0,25597.0
9677,1000.0,612.0,5.0,25425.125
9678,1000,613,0,32000
9679,1000,613,1,28000
9680,1000,613,2,20000
9681,1000.0,613.0,3.0,16604.25
9682,1000.0,613.0,4.0,25751.5
9683,1000.0,613.0,5.0,25536.65625
9684,1000,614,0,32000
9685,1000,614,1,28000
9686,1000,614,2,18000
9687,1000.0,614.0,3.0,16522.0
9688,1000.0,614.0,4.0,25638.0
9689,1000.0,614.0,5.0,25466.125
9690,1000,615,0,32000
9691,1000,615,1,28000
9692,1000,615,2,19000
9693,1000.0,615.0,3.0,16604.25
9694,1000.0,615.0,4.0,25733.5
9695,1000.0,615.0,5.0,25518.65625
9696,1000,616,0,32000
9697,1000,616,1,28000
9698,1000,616,2,20000
9699,1000.0,616.0,3.0,16708.5
9700,1000.0,616.0,4.0,25896.0
9701,1000.0,616.0,5.0,25638.1875
9702,1000,617,0,32000
9703,1000,617,1,28000
9704,1000,617,2,21000
9705,1000.0,617.0,3.0,16691.25
9706,1000.0,617.0,4.0,25838.5
9707,1000.0,617.0,5.0,25623.65625
9708,1000,618,0,32000
9709,1000,618,1,28000
9710,1000,618,2,20000
9711,1000.0,618.0,3.0,16864.25
9712,1000.0,618.0,4.0,26020.5
9713,1000.0,618.0,5.0,25805.65625
9714,1000,619,0,32000
9715,1000,619,1,28000
9716,1000,619,2,19000
9717,1000.0,619.0,3.0,16588.25
9718,1000.0,619.0,4.0,25726.5
9719,1000.0,619.0,5.0,25511.65625
9720,1000,620,0,32000
9721,1000,620,1,28000
9722,1000,620,2,18000
9723,1000.0,620.0,3.0,16607.25
9724,1000.0,620.0,4.0,25745.5
9725,1000.0,620.0,5.0,25530.65625
9726,1000,621,0,32000
9727,1000,621,1,28000
9728,1000,621,2,20000
9729,1000.0,621.0,3.0,16614.5
9730,1000.0,621.0,4.0,25793.0
9731,1000.0,621.0,5.0,25535.1875
9732,1000,622,0,32000
9733,1000,622,1,28000
9734,1000,622,2,19000
9735,1000.0,622.0,3.0,16718.25
9736,1000.0,622.0,4.0,25865.5
9737,1000.0,622.0,5.0,25650.65625
9738,1000,623,0,32000
9739,1000,623,1,28000
9740,1000,623,2,19000
9741,1000.0,623.0,3.0,16607.0
9742,1000.0,623.0,4.0,25732.0
9743,1000.0,623.0,5.0,25560.125
9744,1000,624,0,32000
9745,1000,624,1,28000
9746,1000,624,2,21000
9747,1000.0,624.0,3.0,16627.25
9748,1000.0,624.0,4.0,25783.5
9749,1000.0,624.0,5.0,25568.65625
9750,1000,625,0,32000
9751,1000,625,1,28000
9752,1000,625,2,19000
9753,1000.0,625.0,3.0,16617.25
9754,1000.0,625.0,4.0,25746.5
9755,1000.0,625.0,5.0,25531.65625
9756,1000,626,0,32000
9757,1000,626,1,28000
9758,1000,626,2,19000
9759,1000.0,626.0,3.0,16668.25
9760,1000.0,626.0,4.0,25824.5
9761,1000.0,626.0,5.0,25609.65625
9762,1000,627,0,32000
9763,1000,627,1,28000
9764,1000,627,2,19000
9765,1000.0,627.0,3.0,16572.25
9766,1000.0,627.0,4.0,25719.5
9767,1000.0,627.0,5.0,25504.65625
9768,1000,628,0,32000
9769,1000,628,1,28000
9770,1000,628,2,19000
9771,1000.0,628.0,3.0,16685.25
9772,1000.0,628.0,4.0,25841.5
9773,1000.0,628.0,5.0,25626.65625
9774,1000,629,0,32000
9775,1000,629,1,28000
9776,1000,629,2,19000
9777,1000.0,629.0,3.0,16674.25
9778,1000.0,629.0,4.0,25821.5
9779,1000.0,629.0,5.0,25606.65625
9780,1000,630,0,32000
9781,1000,630,1,28000
9782,1000,630,2,19000
9783,1000.0,630.0,3.0,16579.25
9784,1000.0,630.0,4.0,25717.5
9785,1000.0,630.0,5.0,25502.65625
9786,1000,631,0,32000
9787,1000,631,1,28000
9788,1000,631,2,21000
9789,1000.0,631.0,3.0,16656.25
9790,1000.0,631.0,4.0,25794.5
9791,1000.0,631.0,5.0,25579.65625
9792,1000,632,0,32000
9793,1000,632,1,28000
9794,1000,632,2,18000
9795,1000.0,632.0,3.0,16665.25
9796,1000.0,632.0,4.0,25812.5
9797,1000.0,632.0,5.0,25597.65625
9798,1000,633,0,32000
9799,1000,633,1,28000
9800,1000,633,2,18000
9801,1000.0,633.0,3.0,16589.25
9802,1000.0,633.0,4.0,25727.5
9803,1000.0,633.0,5.0,25512.65625
9804,1000,634,0,32000
9805,1000,634,1,28000
9806,1000,634,2,19000
9807,1000.0,634.0,3.0,16547.0
9808,1000.0,634.0,4.0,25672.0
9809,1000.0,634.0,5.0,25500.125
9810,1000,635,0,32000
9811,1000,635,1,28000
9812,1000,635,2,19000
9813,1000.0,635.0,3.0,16738.25
9814,1000.0,635.0,4.0,25885.5
9815,1000.0,635.0,5.0,25670.65625
9816,1000,636,0,32000
9817,1000,636,1,28000
9818,1000,636,2,18000
9819,1000.0,636.0,3.0,16629.0
9820,1000.0,636.0,4.0,25736.0
9821,1000.0,636.0,5.0,25564.125
9822,1000,637,0,32000
9823,1000,637,1,28000
9824,1000,637,2,21000
9825,1000.0,637.0,3.0,16686.25
9826,1000.0,637.0,4.0,25833.5
9827,1000.0,637.0,5.0,25618.65625
9828,1000,638,0,32000
9829,1000,638,1,28000
9830,1000,638,2,19000
9831,1000.0,638.0,3.0,16749.25
9832,1000.0,638.0,4.0,25905.5
9833,1000.0,638.0,5.0,25690.65625
9834,1000,639,0,32000
9835,1000,639,1,28000
9836,1000,639,2,21000
9837,1000.0,639.0,3.0,16710.5
9838,1000.0,639.0,4.0,25871.0
9839,1000.0,639.0,5.0,25613.1875
9840,1000,640,0,32000
9841,1000,640,1,28000
9842,1000,640,2,19000
9843,1000.0,640.0,3.0,16696.25
9844,1000.0,640.0,4.0,25843.5
9845,1000.0,640.0,5.0,25628.65625
9846,1000,641,0,32000
9847,1000,641,1,28000
9848,1000,641,2,20000
9849,1000.0,641.0,3.0,16695.25
9850,1000.0,641.0,4.0,25851.5
9851,1000.0,641.0,5.0,25636.65625
9852,1000,642,0,32000
9853,1000,642,1,28000
9854,1000,642,2,20000
9855,1000.0,642.0,3.0,16563.25
9856,1000.0,642.0,4.0,25719.5
9857,1000.0,642.0,5.0,25504.65625
9858,1000,643,0,32000
9859,1000,643,1,28000
9860,1000,643,2,19000
9861,1000.0,643.0,3.0,16594.25
9862,1000.0,643.0,4.0,25750.5
9863,1000.0,643.0,5.0,25535.65625
9864,1000,644,0,32000
9865,1000,644,1,28000
9866,1000,644,2,18000
9867,1000.0,644.0,3.0,16615.0
9868,1000.0,644.0,4.0,25722.0
9869,1000.0,644.0,5.0,25550.125
9870,1000,645,0,32000
9871,1000,645,1,28000
9872,1000,645,2,19000
9873,1000.0,645.0,3.0,16600.25
9874,1000.0,645.0,4.0,25756.5
9875,1000.0,645.0,5.0,25541.65625
9876,1000,646,0,32000
9877,1000,646,1,28000
9878,1000,646,2,19000
9879,1000.0,646.0,3.0,16693.25
9880,1000.0,646.0,4.0,25849.5
9881,1000.0,646.0,5.0,25634.65625
9882,1000,647,0,32000
9883,1000,647,1,28000
9884,1000,647,2,18000
9885,1000.0,647.0,3.0,16726.0
9886,1000.0,647.0,4.0,25842.0
9887,1000.0,647.0,5.0,25670.125
9888,1000,648,0,32000
9889,1000,648,1,28000
9890,1000,648,2,19000
9891,1000.0,648.0,3.0,16679.25
9892,1000.0,648.0,4.0,25835.5
9893,1000.0,648.0,5.0,25620.65625
9894,1000,649,0,32000
9895,1000,649,1,28000
9896,1000,649,2,19000
9897,1000.0,649.0,3.0,16487.0
9898,1000.0,649.0,4.0,25594.0
9899,1000.0,649.0,5.0,25422.125
9900,1000,650,0,32000
9901,1000,650,1,28000
9902,1000,650,2,19000
9903,1000.0,650.0,3.0,16556.25
9904,1000.0,650.0,4.0,25685.5
9905,1000.0,650.0,5.0,25470.65625
9906,1000,651,0,32000
9907,1000,651,1,28000
9908,1000,651,2,20000
9909,1000.0,651.0,3.0,16717.25
9910,1000.0,651.0,4.0,25855.5
9911,1000.0,651.0,5.0,25640.65625
9912,1000,652,0,32000
9913,1000,652,1,28000
9914,1000,652,2,20000
9915,1000.0,652.0,3.0,16741.25
9916,1000.0,652.0,4.0,25897.5
9917,1000.0,652.0,5.0,25682.65625
9918,1000,653,0,32000
9919,1000,653,1,28000
9920,1000,653,2,18000
9921,1000.0,653.0,3.0,16654.0
9922,1000.0,653.0,4.0,25779.0
9923,1000.0,653.0,5.0,25607.125
9924,1000,654,0,32000
9925,1000,654,1,28000
9926,1000,654,2,18000
9927,1000.0,654.0,3.0,16673.0
9928,1000.0,654.0,4.0,25789.0
9929,1000.0,654.0,5.0,25617.125
9930,1000,655,0,32000
9931,1000,655,1,28000
9932,1000,655,2,19000
9933,1000.0,655.0,3.0,16388.0
9934,1000.0,655.0,4.0,25504.0
9935,1000.0,655.0,5.0,25332.125
9936,1000,656,0,32000
9937,1000,656,1,28000
9938,1000,656,2,18000
9939,1000.0,656.0,3.0,16584.25
9940,1000.0,656.0,4.0,25731.5
9941,1000.0,656.0,5.0,25516.65625
9942,1000,657,0,32000
9943,1000,657,1,28000
9944,1000,657,2,19000
9945,1000.0,657.0,3.0,16612.25
9946,1000.0,657.0,4.0,25750.5
9947,1000.0,657.0,5.0,25535.65625
9948,1000,658,0,32000
9949,1000,658,1,28000
9950,1000,658,2,19000
9951,1000.0,658.0,3.0,16644.25
9952,1000.0,658.0,4.0,25791.5
9953,1000.0,658.0,5.0,25576.65625
9954,1000,659,0,32000
9955,1000,659,1,28000
9956,1000,659,2,19000
9957,1000.0,659.0,3.0,16670.25
9958,1000.0,659.0,4.0,25826.5
9959,1000.0,659.0,5.0,25611.65625
9960,1000,660,0,32000
9961,1000,660,1,28000
9962,1000,660,2,19000
9963,1000.0,660.0,3.0,16742.25
9964,1000.0,660.0,4.0,25898.5
9965,1000.0,660.0,5.0,25683.65625
9966,1000,661,0,32000
9967,1000,661,1,28000
9968,1000,661,2,19000
9969,1000.0,661.0,3.0,16638.25
9970,1000.0,661.0,4.0,25776.5
9971,1000.0,661.0,5.0,25561.65625
9972,1000,662,0,32000
9973,1000,662,1,28000
9974,1000,662,2,19000
9975,1000.0,662.0,3.0,16732.25
9976,1000.0,662.0,4.0,25888.5
9977,1000.0,662.0,5.0,25673.65625
9978,1000,663,0,32000
9979,1000,663,1,28000
9980,1000,663,2,19000
9981,1000.0,663.0,3.0,16614.25
9982,1000.0,663.0,4.0,25761.5
9983,1000.0,663.0,5.0,25546.65625
9984,1000,664,0,32000
9985,1000,664,1,28000
9986,1000,664,2,20000
9987,1000.0,664.0,3.0,16563.25
9988,1000.0,664.0,4.0,25710.5
9989,1000.0,664.0,5.0,25495.65625
9990,1000,665,0,32000
9991,1000,665,1,28000
9992,1000,665,2,19000
9993,1000.0,665.0,3.0,16655.25
9994,1000.0,665.0,4.0,25793.5
9995,1000.0,665.0,5.0,25578.65625
9996,1000,666,0,32000
9997,1000,666,1,28000
9998,1000,666,2,19000
9999,1000.0,666.0,3.0,16558.25
10000,1000.0,666.0,4.0,25705.5
10001,1000.0,666.0,5.0,25490.65625
10002,1000,667,0,32000
10003,1000,667,1,28000
10004,1000,667,2,20000
10005,1000.0,667.0,3.0,16771.5
10006,1000.0,667.0,4.0,25950.0
10007,1000.0,667.0,5.0,25692.1875
10008,1000,668,0,32000
10009,1000,668,1,28000
10010,1000,668,2,20000
10011,1000.0,668.0,3.0,16682.25
10012,1000.0,668.0,4.0,25829.5
10013,1000.0,668.0,5.0,25614.65625
10014,1000,669,0,32000
10015,1000,669,1,28000
10016,1000,669,2,21000
10017,1000.0,669.0,3.0,16696.25
10018,1000.0,669.0,4.0,25852.5
10019,1000.0,669.0,5.0,25637.65625
10020,1000,670,0,32000
10021,1000,670,1,28000
10022,1000,670,2,20000
10023,1000.0,670.0,3.0,16614.25
10024,1000.0,670.0,4.0,25770.5
10025,1000.0,670.0,5.0,25555.65625
10026,1000,671,0,32000
10027,1000,671,1,28000
10028,1000,671,2,19000
10029,1000.0,671.0,3.0,16597.25
10030,1000.0,671.0,4.0,25744.5
10031,1000.0,671.0,5.0,25529.65625
10032,1000,672,0,32000
10033,1000,672,1,28000
10034,1000,672,2,17000
10035,1000.0,672.0,3.0,16520.0
10036,1000.0,672.0,4.0,25645.0
10037,1000.0,672.0,5.0,25473.125
10038,1000,673,0,32000
10039,1000,673,1,28000
10040,1000,673,2,19000
10041,1000.0,673.0,3.0,16498.0
10042,1000.0,673.0,4.0,25587.0
10043,1000.0,673.0,5.0,25415.125
10044,1000,674,0,32000
10045,1000,674,1,28000
10046,1000,674,2,19000
10047,1000.0,674.0,3.0,16607.25
10048,1000.0,674.0,4.0,25754.5
10049,1000.0,674.0,5.0,25539.65625
10050,1000,675,0,32000
10051,1000,675,1,28000
10052,1000,675,2,18000
10053,1000.0,675.0,3.0,16636.0
10054,1000.0,675.0,4.0,25752.0
10055,1000.0,675.0,5.0,25580.125
10056,1000,676,0,32000
10057,1000,676,1,28000
10058,1000,676,2,19000
10059,1000.0,676.0,3.0,16806.25
10060,1000.0,676.0,4.0,25962.5
10061,1000.0,676.0,5.0,25747.65625
10062,1000,677,0,32000
10063,1000,677,1,28000
10064,1000,677,2,20000
10065,1000.0,677.0,3.0,16720.25
10066,1000.0,677.0,4.0,25876.5
10067,1000.0,677.0,5.0,25661.65625
10068,1000,678,0,32000
10069,1000,678,1,28000
10070,1000,678,2,19000
10071,1000.0,678.0,3.0,16688.25
10072,1000.0,678.0,4.0,25844.5
10073,1000.0,678.0,5.0,25629.65625
10074,1000,679,0,32000
10075,1000,679,1,28000
10076,1000,679,2,18000
