,trial_num,method_num,delim_size,space
7773,191.0,0.0,8.0,7893.5
7774,191.0,1.0,8.0,12081.0
7775,191.0,2.0,8.0,11811.46875
7776,192.0,0.0,8.0,7891.5
7777,192.0,1.0,8.0,12079.0
7778,192.0,2.0,8.0,11809.46875
7779,193.0,0.0,8.0,7895.25
7780,193.0,1.0,8.0,12051.5
7781,193.0,2.0,8.0,11826.890625
7782,194.0,0.0,8.0,7781.0
7783,194.0,1.0,8.0,11906.0
7784,194.0,2.0,8.0,11726.3125
7785,195.0,0.0,8.0,7936.5
7786,195.0,1.0,8.0,12116.0
7787,195.0,2.0,8.0,11846.46875
7788,196.0,0.0,8.0,8085.5
7789,196.0,1.0,8.0,12265.0
7790,196.0,2.0,8.0,11995.46875
7791,197.0,0.0,8.0,8051.5
7792,197.0,1.0,8.0,12239.0
7793,197.0,2.0,8.0,11969.46875
7794,198.0,0.0,8.0,7802.25
7795,198.0,1.0,8.0,11958.5
7796,198.0,2.0,8.0,11733.890625
7797,199.0,0.0,8.0,7999.5
7798,199.0,1.0,8.0,12179.0
7799,199.0,2.0,8.0,11909.46875
7800,200.0,0.0,8.0,7917.5
7801,200.0,1.0,8.0,12105.0
7802,200.0,2.0,8.0,11835.46875
7803,201.0,0.0,8.0,7918.5
7804,201.0,1.0,8.0,12082.0
7805,201.0,2.0,8.0,11812.46875
7806,202.0,0.0,8.0,7924.5
7807,202.0,1.0,8.0,12112.0
7808,202.0,2.0,8.0,11842.46875
7809,203.0,0.0,8.0,7936.75
7810,203.0,1.0,8.0,12155.5
7811,203.0,2.0,8.0,11841.046875
7812,204.0,0.0,8.0,7880.25
7813,204.0,1.0,8.0,12036.5
7814,204.0,2.0,8.0,11811.890625
7815,205.0,0.0,8.0,8067.5
7816,205.0,1.0,8.0,12255.0
7817,205.0,2.0,8.0,11985.46875
7818,206.0,0.0,8.0,7872.5
7819,206.0,1.0,8.0,12060.0
7820,206.0,2.0,8.0,11790.46875
7821,207.0,0.0,8.0,7992.5
7822,207.0,1.0,8.0,12180.0
7823,207.0,2.0,8.0,11910.46875
7824,208.0,0.0,8.0,7927.25
7825,208.0,1.0,8.0,12083.5
7826,208.0,2.0,8.0,11858.890625
7827,209.0,0.0,8.0,7908.5
7828,209.0,1.0,8.0,12080.0
7829,209.0,2.0,8.0,11810.46875
7830,210.0,0.0,8.0,7962.75
7831,210.0,1.0,8.0,12173.5
7832,210.0,2.0,8.0,11859.046875
7833,211.0,0.0,8.0,7984.75
7834,211.0,1.0,8.0,12203.5
7835,211.0,2.0,8.0,11889.046875
7836,212.0,0.0,8.0,7899.25
7837,212.0,1.0,8.0,12047.5
7838,212.0,2.0,8.0,11822.890625
7839,213.0,0.0,8.0,7906.25
7840,213.0,1.0,8.0,12054.5
7841,213.0,2.0,8.0,11829.890625
7842,214.0,0.0,8.0,7914.25
7843,214.0,1.0,8.0,12070.5
7844,214.0,2.0,8.0,11845.890625
7845,215.0,0.0,8.0,7949.5
7846,215.0,1.0,8.0,12137.0
7847,215.0,2.0,8.0,11867.46875
7848,216.0,0.0,8.0,8044.75
7849,216.0,1.0,8.0,12263.5
7850,216.0,2.0,8.0,11949.046875
7851,217.0,0.0,8.0,7972.25
7852,217.0,1.0,8.0,12128.5
7853,217.0,2.0,8.0,11903.890625
7854,218.0,0.0,8.0,7891.25
7855,218.0,1.0,8.0,12039.5
7856,218.0,2.0,8.0,11814.890625
7857,219.0,0.0,8.0,7967.75
7858,219.0,1.0,8.0,12186.5
7859,219.0,2.0,8.0,11872.046875
7860,220.0,0.0,8.0,7988.75
7861,220.0,1.0,8.0,12207.5
7862,220.0,2.0,8.0,11893.046875
7863,221.0,0.0,8.0,7917.25
7864,221.0,1.0,8.0,12065.5
7865,221.0,2.0,8.0,11840.890625
7866,222.0,0.0,8.0,7922.5
7867,222.0,1.0,8.0,12110.0
7868,222.0,2.0,8.0,11840.46875
7869,223.0,0.0,8.0,7952.25
7870,223.0,1.0,8.0,12100.5
7871,223.0,2.0,8.0,11875.890625
7872,224.0,0.0,8.0,7928.25
7873,224.0,1.0,8.0,12068.5
7874,224.0,2.0,8.0,11843.890625
7875,225.0,0.0,8.0,7793.25
7876,225.0,1.0,8.0,11949.5
7877,225.0,2.0,8.0,11724.890625
7878,226.0,0.0,8.0,8044.5
7879,226.0,1.0,8.0,12224.0
7880,226.0,2.0,8.0,11954.46875
7881,227.0,0.0,8.0,7928.5
7882,227.0,1.0,8.0,12108.0
7883,227.0,2.0,8.0,11838.46875
7884,228.0,0.0,8.0,7911.5
7885,228.0,1.0,8.0,12091.0
7886,228.0,2.0,8.0,11821.46875
7887,229.0,0.0,8.0,7809.25
7888,229.0,1.0,8.0,11957.5
7889,229.0,2.0,8.0,11732.890625
7890,230.0,0.0,8.0,8066.5
7891,230.0,1.0,8.0,12246.0
7892,230.0,2.0,8.0,11976.46875
7893,231.0,0.0,8.0,7878.5
7894,231.0,1.0,8.0,12050.0
7895,231.0,2.0,8.0,11780.46875
7896,232.0,0.0,8.0,8012.5
7897,232.0,1.0,8.0,12200.0
7898,232.0,2.0,8.0,11930.46875
7899,233.0,0.0,8.0,7755.0
7900,233.0,1.0,8.0,11880.0
7901,233.0,2.0,8.0,11700.3125
7902,234.0,0.0,8.0,8004.5
7903,234.0,1.0,8.0,12192.0
7904,234.0,2.0,8.0,11922.46875
7905,235.0,0.0,8.0,7805.25
7906,235.0,1.0,8.0,11945.5
7907,235.0,2.0,8.0,11720.890625
7908,236.0,0.0,8.0,7942.5
7909,236.0,1.0,8.0,12130.0
7910,236.0,2.0,8.0,11860.46875
7911,237.0,0.0,8.0,8072.5
7912,237.0,1.0,8.0,12260.0
7913,237.0,2.0,8.0,11990.46875
7914,238.0,0.0,8.0,7913.5
7915,238.0,1.0,8.0,12085.0
7916,238.0,2.0,8.0,11815.46875
7917,239.0,0.0,8.0,7879.5
7918,239.0,1.0,8.0,12067.0
7919,239.0,2.0,8.0,11797.46875
7920,240.0,0.0,8.0,7902.5
7921,240.0,1.0,8.0,12090.0
7922,240.0,2.0,8.0,11820.46875
7923,241.0,0.0,8.0,7798.25
7924,241.0,1.0,8.0,11938.5
7925,241.0,2.0,8.0,11713.890625
7926,242.0,0.0,8.0,7919.5
7927,242.0,1.0,8.0,12107.0
7928,242.0,2.0,8.0,11837.46875
7929,243.0,0.0,8.0,8058.75
7930,243.0,1.0,8.0,12269.5
7931,243.0,2.0,8.0,11955.046875
7932,244.0,0.0,8.0,7894.25
7933,244.0,1.0,8.0,12042.5
7934,244.0,2.0,8.0,11817.890625
7935,245.0,0.0,8.0,7958.25
7936,245.0,1.0,8.0,12106.5
7937,245.0,2.0,8.0,11881.890625
7938,246.0,0.0,8.0,7925.5
7939,246.0,1.0,8.0,12105.0
7940,246.0,2.0,8.0,11835.46875
7941,247.0,0.0,8.0,7974.5
7942,247.0,1.0,8.0,12162.0
7943,247.0,2.0,8.0,11892.46875
7944,248.0,0.0,8.0,7980.5
7945,248.0,1.0,8.0,12168.0
7946,248.0,2.0,8.0,11898.46875
7947,249.0,0.0,8.0,7989.5
7948,249.0,1.0,8.0,12177.0
7949,249.0,2.0,8.0,11907.46875
7950,250.0,0.0,8.0,7966.5
7951,250.0,1.0,8.0,12154.0
7952,250.0,2.0,8.0,11884.46875
7953,251.0,0.0,8.0,7860.5
7954,251.0,1.0,8.0,12048.0
7955,251.0,2.0,8.0,11778.46875
7956,252.0,0.0,8.0,7906.25
7957,252.0,1.0,8.0,12062.5
7958,252.0,2.0,8.0,11837.890625
7959,253.0,0.0,8.0,8003.75
7960,253.0,1.0,8.0,12222.5
7961,253.0,2.0,8.0,11908.046875
7962,254.0,0.0,8.0,8033.5
7963,254.0,1.0,8.0,12221.0
7964,254.0,2.0,8.0,11951.46875
7965,255.0,0.0,8.0,7901.5
7966,255.0,1.0,8.0,12081.0
7967,255.0,2.0,8.0,11811.46875
7968,256.0,0.0,8.0,7846.25
7969,256.0,1.0,8.0,12002.5
7970,256.0,2.0,8.0,11777.890625
7971,257.0,0.0,8.0,7914.25
7972,257.0,1.0,8.0,12070.5
7973,257.0,2.0,8.0,11845.890625
7974,258.0,0.0,8.0,7974.5
7975,258.0,1.0,8.0,12162.0
7976,258.0,2.0,8.0,11892.46875
7977,259.0,0.0,8.0,7988.5
7978,259.0,1.0,8.0,12176.0
7979,259.0,2.0,8.0,11906.46875
7980,260.0,0.0,8.0,7862.25
7981,260.0,1.0,8.0,12010.5
7982,260.0,2.0,8.0,11785.890625
7983,261.0,0.0,8.0,7982.5
7984,261.0,1.0,8.0,12170.0
7985,261.0,2.0,8.0,11900.46875
7986,262.0,0.0,8.0,8038.5
7987,262.0,1.0,8.0,12226.0
7988,262.0,2.0,8.0,11956.46875
7989,263.0,0.0,8.0,7762.25
7990,263.0,1.0,8.0,11902.5
7991,263.0,2.0,8.0,11677.890625
7992,264.0,0.0,8.0,7953.25
7993,264.0,1.0,8.0,12101.5
7994,264.0,2.0,8.0,11876.890625
7995,265.0,0.0,8.0,7859.5
7996,265.0,1.0,8.0,12047.0
7997,265.0,2.0,8.0,11777.46875
7998,266.0,0.0,8.0,7921.5
7999,266.0,1.0,8.0,12101.0
8000,266.0,2.0,8.0,11831.46875
8001,267.0,0.0,8.0,7900.25
8002,267.0,1.0,8.0,12048.5
8003,267.0,2.0,8.0,11823.890625
8004,268.0,0.0,8.0,7792.25
8005,268.0,1.0,8.0,11940.5
8006,268.0,2.0,8.0,11715.890625
8007,269.0,0.0,8.0,7874.25
8008,269.0,1.0,8.0,12022.5
8009,269.0,2.0,8.0,11797.890625
8010,270.0,0.0,8.0,8094.5
8011,270.0,1.0,8.0,12282.0
8012,270.0,2.0,8.0,12012.46875
8013,271.0,0.0,8.0,7999.5
8014,271.0,1.0,8.0,12171.0
8015,271.0,2.0,8.0,11901.46875
8016,272.0,0.0,8.0,7849.25
8017,272.0,1.0,8.0,12005.5
8018,272.0,2.0,8.0,11780.890625
8019,273.0,0.0,8.0,8000.5
8020,273.0,1.0,8.0,12188.0
8021,273.0,2.0,8.0,11918.46875
8022,274.0,0.0,8.0,7919.5
8023,274.0,1.0,8.0,12107.0
8024,274.0,2.0,8.0,11837.46875
8025,275.0,0.0,8.0,7863.25
8026,275.0,1.0,8.0,12019.5
8027,275.0,2.0,8.0,11794.890625
8028,276.0,0.0,8.0,7926.5
8029,276.0,1.0,8.0,12114.0
8030,276.0,2.0,8.0,11844.46875
8031,277.0,0.0,8.0,7837.25
8032,277.0,1.0,8.0,11993.5
8033,277.0,2.0,8.0,11768.890625
8034,278.0,0.0,8.0,7947.75
8035,278.0,1.0,8.0,12166.5
8036,278.0,2.0,8.0,11852.046875
8037,279.0,0.0,8.0,7932.5
8038,279.0,1.0,8.0,12112.0
8039,279.0,2.0,8.0,11842.46875
8040,280.0,0.0,8.0,7921.25
8041,280.0,1.0,8.0,12077.5
8042,280.0,2.0,8.0,11852.890625
8043,281.0,0.0,8.0,7916.5
8044,281.0,1.0,8.0,12088.0
8045,281.0,2.0,8.0,11818.46875
8046,282.0,0.0,8.0,7973.5
8047,282.0,1.0,8.0,12161.0
8048,282.0,2.0,8.0,11891.46875
8049,283.0,0.0,8.0,7987.5
8050,283.0,1.0,8.0,12175.0
8051,283.0,2.0,8.0,11905.46875
8052,284.0,0.0,8.0,7761.0
8053,284.0,1.0,8.0,11886.0
8054,284.0,2.0,8.0,11706.3125
8055,285.0,0.0,8.0,7944.25
8056,285.0,1.0,8.0,12100.5
8057,285.0,2.0,8.0,11875.890625
8058,286.0,0.0,8.0,7913.5
8059,286.0,1.0,8.0,12093.0
8060,286.0,2.0,8.0,11823.46875
8061,287.0,0.0,8.0,7943.5
8062,287.0,1.0,8.0,12131.0
8063,287.0,2.0,8.0,11861.46875
8064,288.0,0.0,8.0,7918.5
8065,288.0,1.0,8.0,12098.0
8066,288.0,2.0,8.0,11828.46875
8067,289.0,0.0,8.0,8005.5
8068,289.0,1.0,8.0,12193.0
8069,289.0,2.0,8.0,11923.46875
8070,290.0,0.0,8.0,7938.5
8071,290.0,1.0,8.0,12126.0
8072,290.0,2.0,8.0,11856.46875
8073,291.0,0.0,8.0,8004.5
8074,291.0,1.0,8.0,12184.0
8075,291.0,2.0,8.0,11914.46875
8076,292.0,0.0,8.0,7988.5
8077,292.0,1.0,8.0,12176.0
8078,292.0,2.0,8.0,11906.46875
8079,293.0,0.0,8.0,8071.5
8080,293.0,1.0,8.0,12259.0
8081,293.0,2.0,8.0,11989.46875
8082,294.0,0.0,8.0,7911.5
8083,294.0,1.0,8.0,12091.0
8084,294.0,2.0,8.0,11821.46875
8085,295.0,0.0,8.0,7801.25
8086,295.0,1.0,8.0,11957.5
8087,295.0,2.0,8.0,11732.890625
8088,296.0,0.0,8.0,8083.5
8089,296.0,1.0,8.0,12271.0
8090,296.0,2.0,8.0,12001.46875
8091,297.0,0.0,8.0,7871.25
8092,297.0,1.0,8.0,12027.5
8093,297.0,2.0,8.0,11802.890625
8094,298.0,0.0,8.0,7929.5
8095,298.0,1.0,8.0,12109.0
8096,298.0,2.0,8.0,11839.46875
8097,299.0,0.0,8.0,7885.25
8098,299.0,1.0,8.0,12041.5
8099,299.0,2.0,8.0,11816.890625
8100,0.0,0.0,9.0,8358.75
8101,0.0,1.0,9.0,12952.5
8102,0.0,2.0,9.0,12817.734375
8103,1.0,0.0,9.0,8312.125
8104,1.0,1.0,9.0,12890.25
8105,1.0,2.0,9.0,12777.9453125
8106,2.0,0.0,9.0,8265.5
8107,2.0,1.0,9.0,12819.0
8108,2.0,2.0,9.0,12729.15625
8109,3.0,0.0,9.0,8336.125
8110,3.0,1.0,9.0,12914.25
8111,3.0,2.0,9.0,12801.9453125
8112,4.0,0.0,9.0,8294.125
8113,4.0,1.0,9.0,12854.25
8114,4.0,2.0,9.0,12741.9453125
8115,5.0,0.0,9.0,8343.125
8116,5.0,1.0,9.0,12921.25
8117,5.0,2.0,9.0,12808.9453125
8118,6.0,0.0,9.0,8415.125
8119,6.0,1.0,9.0,12993.25
8120,6.0,2.0,9.0,12880.9453125
8121,7.0,0.0,9.0,8261.125
8122,7.0,1.0,9.0,12839.25
8123,7.0,2.0,9.0,12726.9453125
8124,8.0,0.0,9.0,8395.75
8125,8.0,1.0,9.0,12980.5
8126,8.0,2.0,9.0,12845.734375
8127,9.0,0.0,9.0,8292.5
8128,9.0,1.0,9.0,12855.0
8129,9.0,2.0,9.0,12765.15625
8130,10.0,0.0,9.0,8360.125
8131,10.0,1.0,9.0,12938.25
8132,10.0,2.0,9.0,12825.9453125
8133,11.0,0.0,9.0,8334.5
8134,11.0,1.0,9.0,12888.0
8135,11.0,2.0,9.0,12798.15625
8136,12.0,0.0,9.0,8299.125
8137,12.0,1.0,9.0,12877.25
8138,12.0,2.0,9.0,12764.9453125
8139,13.0,0.0,9.0,8285.125
8140,13.0,1.0,9.0,12863.25
8141,13.0,2.0,9.0,12750.9453125
8142,14.0,0.0,9.0,8269.125
8143,14.0,1.0,9.0,12838.25
8144,14.0,2.0,9.0,12725.9453125
8145,15.0,0.0,9.0,8358.125
8146,15.0,1.0,9.0,12936.25
8147,15.0,2.0,9.0,12823.9453125
8148,16.0,0.0,9.0,8364.5
8149,16.0,1.0,9.0,12927.0
8150,16.0,2.0,9.0,12837.15625
8151,17.0,0.0,9.0,8412.125
8152,17.0,1.0,9.0,12990.25
8153,17.0,2.0,9.0,12877.9453125
8154,18.0,0.0,9.0,8300.5
8155,18.0,1.0,9.0,12845.0
8156,18.0,2.0,9.0,12755.15625
8157,19.0,0.0,9.0,8207.5
8158,19.0,1.0,9.0,12761.0
8159,19.0,2.0,9.0,12671.15625
8160,20.0,0.0,9.0,8321.125
8161,20.0,1.0,9.0,12890.25
8162,20.0,2.0,9.0,12777.9453125
8163,21.0,0.0,9.0,8390.5
8164,21.0,1.0,9.0,12935.0
8165,21.0,2.0,9.0,12845.15625
8166,22.0,0.0,9.0,8316.5
8167,22.0,1.0,9.0,12870.0
8168,22.0,2.0,9.0,12780.15625
8169,23.0,0.0,9.0,8249.5
8170,23.0,1.0,9.0,12803.0
8171,23.0,2.0,9.0,12713.15625
8172,24.0,0.0,9.0,8235.125
8173,24.0,1.0,9.0,12813.25
8174,24.0,2.0,9.0,12700.9453125
8175,25.0,0.0,9.0,8333.5
8176,25.0,1.0,9.0,12896.0
8177,25.0,2.0,9.0,12806.15625
8178,26.0,0.0,9.0,8217.125
8179,26.0,1.0,9.0,12786.25
8180,26.0,2.0,9.0,12673.9453125
8181,27.0,0.0,9.0,8415.75
8182,27.0,1.0,9.0,13009.5
8183,27.0,2.0,9.0,12874.734375
8184,28.0,0.0,9.0,8316.125
8185,28.0,1.0,9.0,12894.25
8186,28.0,2.0,9.0,12781.9453125
8187,29.0,0.0,9.0,8290.5
8188,29.0,1.0,9.0,12844.0
8189,29.0,2.0,9.0,12754.15625
8190,30.0,0.0,9.0,8183.125
8191,30.0,1.0,9.0,12761.25
8192,30.0,2.0,9.0,12648.9453125
8193,31.0,0.0,9.0,8241.125
8194,31.0,1.0,9.0,12801.25
8195,31.0,2.0,9.0,12688.9453125
8196,32.0,0.0,9.0,8339.125
8197,32.0,1.0,9.0,12917.25
8198,32.0,2.0,9.0,12804.9453125
8199,33.0,0.0,9.0,8257.125
8200,33.0,1.0,9.0,12826.25
8201,33.0,2.0,9.0,12713.9453125
8202,34.0,0.0,9.0,8295.5
8203,34.0,1.0,9.0,12858.0
8204,34.0,2.0,9.0,12768.15625
8205,35.0,0.0,9.0,8284.125
8206,35.0,1.0,9.0,12853.25
8207,35.0,2.0,9.0,12740.9453125
8208,36.0,0.0,9.0,8219.5
8209,36.0,1.0,9.0,12782.0
8210,36.0,2.0,9.0,12692.15625
8211,37.0,0.0,9.0,8377.5
8212,37.0,1.0,9.0,12940.0
8213,37.0,2.0,9.0,12850.15625
8214,38.0,0.0,9.0,8423.75
8215,38.0,1.0,9.0,13017.5
8216,38.0,2.0,9.0,12882.734375
8217,39.0,0.0,9.0,8358.5
8218,39.0,1.0,9.0,12921.0
8219,39.0,2.0,9.0,12831.15625
8220,40.0,0.0,9.0,8274.5
8221,40.0,1.0,9.0,12837.0
8222,40.0,2.0,9.0,12747.15625
8223,41.0,0.0,9.0,8338.125
8224,41.0,1.0,9.0,12916.25
8225,41.0,2.0,9.0,12803.9453125
8226,42.0,0.0,9.0,8385.125
8227,42.0,1.0,9.0,12963.25
8228,42.0,2.0,9.0,12850.9453125
8229,43.0,0.0,9.0,8257.125
8230,43.0,1.0,9.0,12835.25
8231,43.0,2.0,9.0,12722.9453125
8232,44.0,0.0,9.0,8307.5
8233,44.0,1.0,9.0,12861.0
8234,44.0,2.0,9.0,12771.15625
8235,45.0,0.0,9.0,8436.125
8236,45.0,1.0,9.0,13014.25
8237,45.0,2.0,9.0,12901.9453125
8238,46.0,0.0,9.0,8420.125
8239,46.0,1.0,9.0,12998.25
8240,46.0,2.0,9.0,12885.9453125
8241,47.0,0.0,9.0,8298.125
8242,47.0,1.0,9.0,12876.25
8243,47.0,2.0,9.0,12763.9453125
8244,48.0,0.0,9.0,8273.125
8245,48.0,1.0,9.0,12851.25
8246,48.0,2.0,9.0,12738.9453125
8247,49.0,0.0,9.0,8227.5
8248,49.0,1.0,9.0,12790.0
8249,49.0,2.0,9.0,12700.15625
8250,50.0,0.0,9.0,8387.75
8251,50.0,1.0,9.0,12972.5
8252,50.0,2.0,9.0,12837.734375
8253,51.0,0.0,9.0,8236.125
8254,51.0,1.0,9.0,12805.25
8255,51.0,2.0,9.0,12692.9453125
8256,52.0,0.0,9.0,8410.125
8257,52.0,1.0,9.0,12988.25
8258,52.0,2.0,9.0,12875.9453125
8259,53.0,0.0,9.0,8369.75
8260,53.0,1.0,9.0,12945.5
8261,53.0,2.0,9.0,12810.734375
8262,54.0,0.0,9.0,8415.125
8263,54.0,1.0,9.0,12975.25
8264,54.0,2.0,9.0,12862.9453125
8265,55.0,0.0,9.0,8222.5
8266,55.0,1.0,9.0,12785.0
8267,55.0,2.0,9.0,12695.15625
8268,56.0,0.0,9.0,8293.125
8269,56.0,1.0,9.0,12871.25
8270,56.0,2.0,9.0,12758.9453125
8271,57.0,0.0,9.0,8322.125
8272,57.0,1.0,9.0,12900.25
8273,57.0,2.0,9.0,12787.9453125
8274,58.0,0.0,9.0,8410.125
8275,58.0,1.0,9.0,12988.25
8276,58.0,2.0,9.0,12875.9453125
8277,59.0,0.0,9.0,8464.125
8278,59.0,1.0,9.0,13033.25
8279,59.0,2.0,9.0,12920.9453125
8280,60.0,0.0,9.0,8518.375
8281,60.0,1.0,9.0,13118.75
8282,60.0,2.0,9.0,12961.5234375
8283,61.0,0.0,9.0,8320.125
8284,61.0,1.0,9.0,12889.25
8285,61.0,2.0,9.0,12776.9453125
8286,62.0,0.0,9.0,8362.125
8287,62.0,1.0,9.0,12940.25
8288,62.0,2.0,9.0,12827.9453125
8289,63.0,0.0,9.0,8347.125
8290,63.0,1.0,9.0,12916.25
8291,63.0,2.0,9.0,12803.9453125
8292,64.0,0.0,9.0,8256.5
8293,64.0,1.0,9.0,12819.0
8294,64.0,2.0,9.0,12729.15625
8295,65.0,0.0,9.0,8360.125
8296,65.0,1.0,9.0,12938.25
8297,65.0,2.0,9.0,12825.9453125
8298,66.0,0.0,9.0,8334.125
8299,66.0,1.0,9.0,12903.25
8300,66.0,2.0,9.0,12790.9453125
8301,67.0,0.0,9.0,8370.5
8302,67.0,1.0,9.0,12924.0
8303,67.0,2.0,9.0,12834.15625
8304,68.0,0.0,9.0,8277.5
8305,68.0,1.0,9.0,12840.0
8306,68.0,2.0,9.0,12750.15625
8307,69.0,0.0,9.0,8263.5
8308,69.0,1.0,9.0,12817.0
8309,69.0,2.0,9.0,12727.15625
8310,70.0,0.0,9.0,8473.125
8311,70.0,1.0,9.0,13051.25
8312,70.0,2.0,9.0,12938.9453125
8313,71.0,0.0,9.0,8313.125
8314,71.0,1.0,9.0,12882.25
8315,71.0,2.0,9.0,12769.9453125
8316,72.0,0.0,9.0,8432.125
8317,72.0,1.0,9.0,13010.25
8318,72.0,2.0,9.0,12897.9453125
8319,73.0,0.0,9.0,8331.5
8320,73.0,1.0,9.0,12894.0
8321,73.0,2.0,9.0,12804.15625
8322,74.0,0.0,9.0,8336.125
8323,74.0,1.0,9.0,12914.25
8324,74.0,2.0,9.0,12801.9453125
8325,75.0,0.0,9.0,8310.75
8326,75.0,1.0,9.0,12895.5
8327,75.0,2.0,9.0,12760.734375
8328,76.0,0.0,9.0,8275.125
8329,76.0,1.0,9.0,12844.25
8330,76.0,2.0,9.0,12731.9453125
8331,77.0,0.0,9.0,8211.125
8332,77.0,1.0,9.0,12789.25
8333,77.0,2.0,9.0,12676.9453125
8334,78.0,0.0,9.0,8345.125
8335,78.0,1.0,9.0,12923.25
8336,78.0,2.0,9.0,12810.9453125
8337,79.0,0.0,9.0,8424.125
8338,79.0,1.0,9.0,13002.25
8339,79.0,2.0,9.0,12889.9453125
8340,80.0,0.0,9.0,8208.5
8341,80.0,1.0,9.0,12771.0
8342,80.0,2.0,9.0,12681.15625
8343,81.0,0.0,9.0,8328.5
8344,81.0,1.0,9.0,12891.0
8345,81.0,2.0,9.0,12801.15625
8346,82.0,0.0,9.0,8241.5
8347,82.0,1.0,9.0,12804.0
8348,82.0,2.0,9.0,12714.15625
8349,83.0,0.0,9.0,8355.875
8350,83.0,1.0,9.0,12902.75
8351,83.0,2.0,9.0,12835.3671875
8352,84.0,0.0,9.0,8402.125
8353,84.0,1.0,9.0,12980.25
8354,84.0,2.0,9.0,12867.9453125
8355,85.0,0.0,9.0,8340.125
8356,85.0,1.0,9.0,12918.25
8357,85.0,2.0,9.0,12805.9453125
8358,86.0,0.0,9.0,8308.125
8359,86.0,1.0,9.0,12886.25
8360,86.0,2.0,9.0,12773.9453125
8361,87.0,0.0,9.0,8353.75
8362,87.0,1.0,9.0,12947.5
8363,87.0,2.0,9.0,12812.734375
8364,88.0,0.0,9.0,8366.5
8365,88.0,1.0,9.0,12929.0
8366,88.0,2.0,9.0,12839.15625
8367,89.0,0.0,9.0,8199.125
8368,89.0,1.0,9.0,12768.25
8369,89.0,2.0,9.0,12655.9453125
8370,90.0,0.0,9.0,8366.5
8371,90.0,1.0,9.0,12920.0
8372,90.0,2.0,9.0,12830.15625
8373,91.0,0.0,9.0,8445.75
8374,91.0,1.0,9.0,13039.5
8375,91.0,2.0,9.0,12904.734375
8376,92.0,0.0,9.0,8235.5
8377,92.0,1.0,9.0,12789.0
8378,92.0,2.0,9.0,12699.15625
8379,93.0,0.0,9.0,8311.125
8380,93.0,1.0,9.0,12889.25
8381,93.0,2.0,9.0,12776.9453125
8382,94.0,0.0,9.0,8295.5
8383,94.0,1.0,9.0,12858.0
8384,94.0,2.0,9.0,12768.15625
8385,95.0,0.0,9.0,8361.125
8386,95.0,1.0,9.0,12939.25
8387,95.0,2.0,9.0,12826.9453125
8388,96.0,0.0,9.0,8402.125
8389,96.0,1.0,9.0,12971.25
8390,96.0,2.0,9.0,12858.9453125
8391,97.0,0.0,9.0,8346.125
8392,97.0,1.0,9.0,12924.25
8393,97.0,2.0,9.0,12811.9453125
8394,98.0,0.0,9.0,8293.75
8395,98.0,1.0,9.0,12887.5
8396,98.0,2.0,9.0,12752.734375
8397,99.0,0.0,9.0,8402.125
8398,99.0,1.0,9.0,12980.25
8399,99.0,2.0,9.0,12867.9453125
8400,100.0,0.0,9.0,8362.75
8401,100.0,1.0,9.0,12956.5
8402,100.0,2.0,9.0,12821.734375
8403,101.0,0.0,9.0,8492.125
8404,101.0,1.0,9.0,13070.25
8405,101.0,2.0,9.0,12957.9453125
8406,102.0,0.0,9.0,8359.125
8407,102.0,1.0,9.0,12919.25
8408,102.0,2.0,9.0,12806.9453125
8409,103.0,0.0,9.0,8266.5
8410,103.0,1.0,9.0,12811.0
8411,103.0,2.0,9.0,12721.15625
8412,104.0,0.0,9.0,8433.125
8413,104.0,1.0,9.0,13011.25
8414,104.0,2.0,9.0,12898.9453125
8415,105.0,0.0,9.0,8476.75
8416,105.0,1.0,9.0,13052.5
8417,105.0,2.0,9.0,12917.734375
8418,106.0,0.0,9.0,8251.125
8419,106.0,1.0,9.0,12829.25
8420,106.0,2.0,9.0,12716.9453125
8421,107.0,0.0,9.0,8329.125
8422,107.0,1.0,9.0,12898.25
8423,107.0,2.0,9.0,12785.9453125
8424,108.0,0.0,9.0,8292.5
8425,108.0,1.0,9.0,12837.0
8426,108.0,2.0,9.0,12747.15625
8427,109.0,0.0,9.0,8315.125
8428,109.0,1.0,9.0,12875.25
8429,109.0,2.0,9.0,12762.9453125
8430,110.0,0.0,9.0,8374.75
8431,110.0,1.0,9.0,12968.5
8432,110.0,2.0,9.0,12833.734375
8433,111.0,0.0,9.0,8215.5
8434,111.0,1.0,9.0,12769.0
8435,111.0,2.0,9.0,12679.15625
8436,112.0,0.0,9.0,8362.125
8437,112.0,1.0,9.0,12931.25
8438,112.0,2.0,9.0,12818.9453125
8439,113.0,0.0,9.0,8306.125
8440,113.0,1.0,9.0,12884.25
8441,113.0,2.0,9.0,12771.9453125
8442,114.0,0.0,9.0,8247.5
8443,114.0,1.0,9.0,12810.0
8444,114.0,2.0,9.0,12720.15625
8445,115.0,0.0,9.0,8223.5
8446,115.0,1.0,9.0,12786.0
8447,115.0,2.0,9.0,12696.15625
8448,116.0,0.0,9.0,8445.125
8449,116.0,1.0,9.0,13023.25
8450,116.0,2.0,9.0,12910.9453125
8451,117.0,0.0,9.0,8340.125
8452,117.0,1.0,9.0,12909.25
8453,117.0,2.0,9.0,12796.9453125
8454,118.0,0.0,9.0,8250.875
8455,118.0,1.0,9.0,12797.75
8456,118.0,2.0,9.0,12730.3671875
